path,top_level,service,ext,lines,class,review_level,risk_tags,notes
ANILA_UI/ANILA_templete/anila-ui/docs/trust-collab-workflow-plan.md,ANILA_UI,anila-ui-archive-or-doc,.md,423,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
ANILA_UI/ANILA_templete/anila-ui/index.html,ANILA_UI,anila-ui-archive-or-doc,.html,109,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/app.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,675,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/chat.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,686,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/collab.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,221,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/components.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,240,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/data.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,302,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/icons.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,82,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/login.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,157,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/multiagent.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,205,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/trust.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,369,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/anila-ui/src/tweaks.jsx,ANILA_UI,anila-ui-archive-or-doc,.jsx,150,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/ANILA_templete/scraps/sketch-2026-04-20T02-35-44-n7b5p2.napkin,ANILA_UI,anila-ui-archive-or-doc,.napkin,279,backup-archive,deferred-generated-or-asset,backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/ANILA_templete/uploads/pasted-1776668443936-0.png,ANILA_UI,anila-ui-archive-or-doc,.png,-1,binary-asset,deferred-generated-or-asset,binary-asset,Binary/artifact: inventory only; not line-reviewed.
ANILA_UI/anila-ui/.dockerignore,ANILA_UI,anila-ui,,4,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/.env.example,ANILA_UI,anila-ui,.example,10,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
ANILA_UI/anila-ui/Dockerfile,ANILA_UI,anila-ui,,31,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
ANILA_UI/anila-ui/README.en.md,ANILA_UI,anila-ui,.md,126,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
ANILA_UI/anila-ui/README.md,ANILA_UI,anila-ui,.md,126,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
ANILA_UI/anila-ui/docker/nginx.conf,ANILA_UI,anila-ui,.conf,43,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
ANILA_UI/anila-ui/docs/restore-ui-progress.md,ANILA_UI,anila-ui,.md,117,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
ANILA_UI/anila-ui/e2e/README.md,ANILA_UI,anila-ui,.md,21,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
ANILA_UI/anila-ui/index.html,ANILA_UI,anila-ui,.html,218,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/package-lock.json,ANILA_UI,anila-ui,.json,5657,generated-lockfile,deferred-generated-or-asset,generated-lockfile;giant-file,Generated lockfile: review through dependency/tooling changes.
ANILA_UI/anila-ui/package.json,ANILA_UI,anila-ui,.json,33,config-or-metadata,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/agentic.test.jsx,ANILA_UI,anila-ui,.jsx,311,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/classified.test.js,ANILA_UI,anila-ui,.js,111,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/classifyRetryQueue.test.js,ANILA_UI,anila-ui,.js,132,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/messageMeta.test.js,ANILA_UI,anila-ui,.js,175,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/normalizeAgents.test.js,ANILA_UI,anila-ui,.js,79,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/searchSynonyms.test.js,ANILA_UI,anila-ui,.js,59,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/spanTree.test.jsx,ANILA_UI,anila-ui,.jsx,236,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/sse.test.js,ANILA_UI,anila-ui,.js,324,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/titleClean.test.js,ANILA_UI,anila-ui,.js,92,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/__tests__/toolExecution.test.jsx,ANILA_UI,anila-ui,.jsx,234,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/agentic.jsx,ANILA_UI,anila-ui,.jsx,513,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/app.jsx,ANILA_UI,anila-ui,.jsx,2685,frontend-or-node-code,manual-targeted,giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
ANILA_UI/anila-ui/src/banners.jsx,ANILA_UI,anila-ui,.jsx,37,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/changelog.jsx,ANILA_UI,anila-ui,.jsx,86,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/chat.jsx,ANILA_UI,anila-ui,.jsx,1980,frontend-or-node-code,manual-targeted,giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
ANILA_UI/anila-ui/src/collab.jsx,ANILA_UI,anila-ui,.jsx,305,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/components.jsx,ANILA_UI,anila-ui,.jsx,304,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/confirm.jsx,ANILA_UI,anila-ui,.jsx,155,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/data.jsx,ANILA_UI,anila-ui,.jsx,63,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/icons.jsx,ANILA_UI,anila-ui,.jsx,83,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/login.jsx,ANILA_UI,anila-ui,.jsx,140,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/main.jsx,ANILA_UI,anila-ui,.jsx,101,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/markdown.jsx,ANILA_UI,anila-ui,.jsx,514,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/multiagent.jsx,ANILA_UI,anila-ui,.jsx,212,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/api.js,ANILA_UI,anila-ui,.js,284,frontend-or-node-code,manual-deep,,High-risk entrypoint manually reviewed in 2026-06-29 report.
ANILA_UI/anila-ui/src/runtime/auth.jsx,ANILA_UI,anila-ui,.jsx,116,frontend-or-node-code,manual-deep,auth-security,High-risk entrypoint manually reviewed in 2026-06-29 report.
ANILA_UI/anila-ui/src/runtime/classified.js,ANILA_UI,anila-ui,.js,55,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/classifyRetryQueue.js,ANILA_UI,anila-ui,.js,173,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/conversations.js,ANILA_UI,anila-ui,.js,222,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/memory.js,ANILA_UI,anila-ui,.js,26,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/messageMeta.js,ANILA_UI,anila-ui,.js,111,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/searchSynonyms.js,ANILA_UI,anila-ui,.js,70,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/sse.js,ANILA_UI,anila-ui,.js,405,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/time.js,ANILA_UI,anila-ui,.js,34,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/runtime/titleClean.js,ANILA_UI,anila-ui,.js,78,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/spanTree.jsx,ANILA_UI,anila-ui,.jsx,276,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/toolExecution.jsx,ANILA_UI,anila-ui,.jsx,338,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/trust.jsx,ANILA_UI,anila-ui,.jsx,366,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/src/tweaks.jsx,ANILA_UI,anila-ui,.jsx,161,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/vite.config.js,ANILA_UI,anila-ui,.js,17,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/anila-ui/vitest.setup.js,ANILA_UI,anila-ui,.js,10,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/.dockerignore,ANILA_UI,anila-ui-archive-or-doc,,4,backup-archive,deferred-generated-or-asset,backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/Dockerfile,ANILA_UI,anila-ui-archive-or-doc,,25,backup-archive,deferred-generated-or-asset,deploy-surface;backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/docker/nginx.conf,ANILA_UI,anila-ui-archive-or-doc,.conf,22,backup-archive,deferred-generated-or-asset,deploy-surface;backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/docs/trust-collab-workflow-plan.md,ANILA_UI,anila-ui-archive-or-doc,.md,423,backup-archive,deferred-generated-or-asset,backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/index.html,ANILA_UI,anila-ui-archive-or-doc,.html,18,backup-archive,deferred-generated-or-asset,backup-archive,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
ANILA_UI/scraps/anila-ui-backup-2026-04-21/package-lock.json,ANILA_UI,anila-ui-archive-or-doc,.json,3037,backup-archive,deferred-generated-or-asset,backup-archive;giant-file,Archive/backup material: keep out of runtime path; consider pruning or moving to archive docs.
